en_sentence	fa_sentence	translation	variety	county	orthography	translator	2106
it has the might to do so and therefore the right.	قدرت انجام چنین کاری را هم دارد و بنابراین حق هم دارد و حق هم با او است.	شا اِم کاری بِکَرِه و هم واسی حق داره.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
found he had a fancy for it.	او را خوش آمده است.	اَی خِش اومَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
for a mule trader who did not know how to read or write	آن هم برای یک تاجر قاطر که سواد خواندن و نوشتن هم نداشت	اَو نی ایگلَه قاطرون تاجر که سواد نی نِداری	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
dressed in shoes and light summer trousers.	با کفش و شلوار تابستانی بودند	تابستونه شِوار و کفشینَه مَندینا	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
kept me awake.	ناگزیر بیدار ماندم.	مجبوری بیدار مندیما.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I had to have some help.	به کمک احتیاج داشتم.	کمک خایم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
now it all cuts both ways,	اکنون همه چیز دوپهلو است	هِسَه همَه چی دِسَرَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
thank you for not using greater severity.	از شما ممنون و متشکرم که بیش از این نکردید.	شِمَه کا ممنونیمَه که اِمی کا ویشتَه نِکَردِنَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
except that she didnt want me.	جز اینکه او طالبم نیست.	جز اِم که اَو مِه نِخا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
you are liable to be contradicted.	ممکن است از شما ایراد بگیرند.	ممکینَه شِمه کا ایراد ویگِرِن.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
rushing out of the church.	از کلیسا بیرون پرید.	کلیسا کا بیرون بِشَن.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
had to stop.	مجبور شدند بایستند.	مجبور آبینَه پا بومونون.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I dared not move.	جرأت نداشتم حرکت کنم.	نیاریم تَکوم بَریم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
so I won't complain.	بنابراین من نباید شکایت نمایم.	هِم واسی مِه بی شکایت مَکَرِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
her father had mentioned the telegram	پدرش درباره تلگراف صحبت کرده	چه بَبَه تلگرافی بارَه لوئَه کَردِشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
it was only a matter of time before I caught him.	همین روزها گیرش میارم.	هِم روزون اَی گیر وَرِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but my daughter is so young	اما دختر من بسیار جوان است	ولی چِمِه کیلَه خَیلی جَوونَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
what commercial and social honors might not come to him?	چه پول و مقامی نصیبم به شه.	چه پول و مقامی چِمِه گیر آ.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
if you like.	هر ساعتی که میل خودتان باشد.	هر ساعت که شِمِه پینَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
his voice rose a little	صدایش کمی بلندتر شد	چه صدا ایتِه بِلَند آبَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he wrapped it up tightly.	جاد آن را محکم پیچید.	جاد اَی محکم دَبَستِشَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I endeavored to catch your eye	من به شما نگاه کردم	اَز شِمَه ویندِمه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
to ascertain just what knife or fork was to be used in any particular occasion,	تا مطمئن شود که در هر مورد معین باید از کدام کارد یا چنگال استفاده کند.	دا بوزونو که هر جا کا بی کَم گِلَه چَقو یا چنگالی پیگِرِه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
one in the other loosely clasped.	یکی را در دیگری نهاده بود.	ایگلَئی اَیتا دیله نوئَشا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
under that sky there, every day.	هر روز و در زیر همین آسمان.	هر روز اِم آسمونی بِن.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he was cold.	بدنش کاملاً سرد بود.	چه جان تَمون یخَه کولوسا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I shall return	من دوباره باز خواهم گشت.	اَز هَنی آگردِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I get exhausted just watching her	خسته شدم از بس نگاهش کردم	اِندَه اَی ویندِمه خَستَه آبیمَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
not to admit anyone who was not on that list?	کسانی را که نامشان در فهرست نیست به خانه راه ندهد.	اَوونی که چاوون نوم لیستی کا نیَه که کا را مَدَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
pick at a feller and bullyrag him so.	آدم و سیخونک بزنن اذیتش کنن.	آدمی چو بِژَنن و اذیت بِکَرن.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he stopped the third division	لشکر سوم را متوقف ساخت و مطمئن شد	سومَه لشکری داشتِشَه و زونوختِشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
the skin of which is covered with a fine down.	پوست تنش پوشیده از کرکی لطیف است	چه جانی کا پَمپورَه پَشمَه آریَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I'd go dump it under a tree or something.	باید یه جایی زیر یه درخت می ریختمش.	بی ای جایی داری بِن اَی ویکَریم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I gave my promise, and here	به او قول دادم و اینک.	اَی قول دومَه و هِسَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I'm so glad I found you in.	خوشوقتم که شما منزل بودید.	خِشیمَه که شِمَه کَه مَندینا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
next to the bare expanse of his back.	درکنار پهنای لخت پشتش.	چه لوختَه پِشتی وَر.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
the historian whose pen traces these words trusting that he knows his place	را قم این سطور که از شأن خود اطلاع دقیق داشته	اِم خطون نیویسندَه که اِشتَه قدری زونی	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
despair of nothing we would attain,	در نومیدی بسی امید است	نا امیدی کا امید دِریَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I won't give away anything and to her less than any one!	من به هیچ کس و مخصوصا با و چیزی نخواهم داد.	از هیچکسی مخصوصا اَوی هیچی نِدَم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
first bowing profoundly	نخست تعظیم غرایی کرد	اول ای پِشت و راستی بَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
be not forgetful of prayer.	دعا را هرگز فراموش نکن!	هیچوقت دعا تِه ویر آمَشو!	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
if we just ignore it	فقط باید به روی خودم ون نیاریم.	فقط بی چَِمَه رو مَوَرَم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
dress it as well as I could.	آن را هر چه نیکوتر ببندم.	اَی خیلی چاک دَبَستِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I have a further thought.	یک فکری به نظرم رسید.	ای چی چِمِه فیکر اومَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
so different from the man he used to be.	دیگر آن اشلی سابق نبود.	دِ اَ کَنَه اشلی نیا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I cant get through all the red tape	من تحمل این کاغذبازیها را ندارم.	از اِم کاغذبازیون اعصابی نِدارِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but a very good doctor.	ولی دکتر خیلی خوبی است.	ولی خَیلی چاکَه دکتریَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I am very glad I did think of her.	خوشحالم که به فکر دخترش بودم.	خِشیمَه که چِه کیلَه فیکر استیما.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I know it's a short notice job	میدانم که اینکار خیلی عجولانه است.	زونوم که اِم کار خَیلی تاوتاوَنَکِیَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
as to leave us here.	ما را همین جا بگذارید.	اَمَه یا بِنیَن.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
clutched his arm fearfully.	ترسیده بازویش را گرفت.	زَلَه کَردِشَه چِه بالی گِتِشَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I was never consulted.	هرگز با من مشورت نشد تا در این مورد نظرم را شرح بدهم.	هیچوقت مِنَه شون مشورت نِکردَه دا چِمِه نظری اِمی بارَه بِوام.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he drew her aside.	او را به کناری کشیده	اَی کَشِشَه کَنار	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
one would lose too much time over it.	اینکار خیلی وقت خواهد گرفت.	اِم کار خیلی وقتی گِرِه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
permit me to marry her!	به من اجازه بدهید با او عروسی کنم.	مِه بِهَرزَن اَینَه عروسی بِکَرِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
deep inside some fold or furrow	در ژرفای شیارهای زمینی شخم زده.	زمینی پیلَه خِلون دیلَه شوم ژَندَشَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I may have the pleasure of introducing you to my sister.	من سعادت آن را داشته باشم که خواهرم را به شما معرفی کنم.	از اِم سعادتی بِدارِم که چِمِه لِه لِه شِمَنَه آشنا بِکَرِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
on which two young women were buoyed up as though upon an anchored balloon.	که دو زن جوان خود را روی آن چون روی بالن زنجیر شده ای شناور کرده بودند.	که دِگلَه جوونَه یِنَک اِشتَه شون چِئی سر ایگلَه زِنجیل بَه بالنی شی شون پِیَندا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
or living any other life, for that would be alien to them forever.	به زندگی دیگری پای بگذارد که تا ابد برایش بیگانه باشد.	ایتا دیگَه ژیمونی کا بوشو که دا همیشَه اَی را غریب بوبو.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
the father shouted.	این مزخرفات را تحویل من نده.	اِم چِرت و چولَئون مِنَه مَوا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
to pity us	که دلت به حال ما بسوزه	که اِشتَه دیل چَمَه را بِسیِه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I do not believe.	من دیگر به خدا ایمان ندارم.	از دِ خِدا باور نِدارِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
for where there is smoke, must be fire.	زیرا که هر کجا دود باشد آتش هست.	هر جا دُو بوبو آتش نی اِستَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
then we will go to bed.	آنگاه ما خواهیم خوابید.	بَدَز اَمَه خِسَم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
they had to keep bringing on substitutes so the players could get some sleep.	توی اون مسابقه که سه ماه طول کشید مجبور شدن از بازیکنان ذخیره استفاده کنن تا بازیکنان اصلی بتونن استراحت کنن.	اَ مِزا دیلَه که سه ماه طول کَشِشَه مجبور آبینَه ذخیرَه بازیکنون بِنَن دا اصلیَه بازیکنِن بِشان ایستِراحَت بِکَرِن.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
hes out of his pain.	از درد و رنج راحت شده.	دردی کا راحت آبَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I heartily wish our _Yahoos_ would be so tractable.	من از صمیم دل آرزومندم که یاهوهای ما نیز همچنان رام باشند.	از دیلی کا ناجَه دارِم کِه چَِمَه مادونن هَلا آروم بوبون.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I'm sorry, sorry for that fine fellow.	حیف! حیف از این جوان شجاع!	خِیف! خِیف اِم شجاعِه جِوونی کا!	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I'll take care of you.	من مواظب هردو تون خواهم بود.	از شِمَه هر دِگلَه ای مواظیب بوم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
try the wig in front of the looking glass, turn this way and that before the long mirror on the wall.	کلاه گیس را در جلوی آینه امتحان کنم جلوی آینه قدی روی دیوار بچرخم و خودمو برانداز کنم.	کلاگیسی آینَه وری کا بِنَم آینَه ور ایتِه دیاری سَر چرخ بِژَنِم و اِشتِنی بِوینِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I have it still, in my missal.	هنوز دار مش. میان به رگهای کتاب دعایم.	هَلا اَی دارِم. چِمِه کیتابی وَرَقون کا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I've got to get back to him.	من باید پیش او برگردم.	اَز بی آگردِم چه وَر.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
that would be a mistake.	این اشتباه محض خواهد بود.	اِم ایشتِباهِ محض بو. اِم پیلَه سَف بو.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I don't want to start over.	نمی خوام از اول شروع کنم.	نِپیمَه اولی کا شروع بِکَرِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but the dark had no answer for her	ولی تاریکی جواب نداد	ولی تاریکی جواب نِدوشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
until she reached the pillar box.	تا به صندوق پست برسد.	دا پستی صیندوقی آرَسِه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I'm afraid I'm not a very good host.	متأسفانه من میزبان خوبی نیستم.	از چاکَه میزبانی نیمَه متأسفانَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he thought suddenly.	ناگهان با خود گفت	هَئیدَفَئی اِشتَنَه واتِشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
it was impossible to determine any responsibility.	تعیین هر نوع مسئولیتی ناممکن شد.	هر جورَه مسئولیتی مَلیِم کَردِه ناممکین بَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I think I can kick it open if yousay so.	اگه بخواین می تونم با لگد بازش کنم.	اَگَه پینَه شام پاستَرینَه اَی آکَرِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but you need more than a nice guy.	اما تو به آدمی نیاز داری که از خوب هم خوب تر با شه.	ولی تِه آدمی پیشَه که چاکی کا نی بیَتَر بوبو.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I'm not dancing	من نمی تونم جشن و افتتاح کنم.	از نشام جشنی آکَرِم (ایفتتاح بِکَرِم).	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I have not the right.	حق چنین کاری را هم ندارم.	ام کاری کردِنی حَقی نی نِدارِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
trying to squash a particularly fat one into a pot.	تا بالاخره توانست آن را در گلدان بگذارد	دا آخرَسَر شاتِشَه اَی گلدونی دیلَه بِنَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
the work of a prankster	می گفتن یه شوخی زننده ست.	واین خَیلی نَیسَه شوخی ای اِستَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I came through.	من مسیر را طی کردم.	از را شیمَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
so you are a baron now.	حالا دیگر تو بارون هستی!	هَلا دِ تِه کِلِک اِستیرَه!	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
to have both hands as free as possible.	تا هر دو دستش آزاد باشند.	دا چِه هَر دِگلَه بالِن آزاد بوبون.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but in the future society it will be perfectly normal	اما در آینده کاملاً طبیعی خواهد نمود	ولی آیندَه کا عادی آبو	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
meet with any of the natives	به یکی از بومیان آن دیار برخوردم	ایگلَه هاینَه شِنَه آدمون ویندِمَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
stroked his mustache	دستی به سبیلش کشید	اِشتَه سیمبیلی دست آسوشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he cried shrilly.	با صدای زیرش فریاد زد	اِشتَه نازِکَه صِدانَه زاهار کَردِشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
for I'll take my davy I should be rated	زیرا عقل و هوش من بیشتر از یک شاگرد ملوان شانزده ساله نیست.	چون چِمِه عقل و هوش ایتا شونزده سالَه ملوانَه شاگِردی کا ویشتَه نیَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
now I die	من عاقبت خواهم مرد	اَز آخرَه سَر مِرِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
presently returned with the wagon	کمی بعد با گاری برگشت.	ایتِه گِذَشتَه گارینَه اومَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I'll say this for him, he always has good licker.	می دونم که مشروب خور باحالیه.	زونوم که چاکَه مَشروبَه هَریَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
even in a landscape,	حتی در تابلوهای نقاشی	حتی نقاشیَه تابلوئون دیلَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
so, three times they come out right, and three times they come out wrong.	خلاصه شمردنش سه دفعه درست و سه دفعه غلط شد.	خلاصَه چِه ایشماردِن سه دَفَه درست و سه دَفَه غلط آبَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
that is what I intended.	مقصود همین بود که درک نمودی.	منظور اِما کِه فَمیرَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I am ready to give up my whole life.	من حاضرم جانم را بدهم تا..	از پیمَه چِمِه جونی بِدم دا..	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I love life.	من به زندگی علاقمند هستم.	از ژیمونی پیمَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I saw you had one knight errant already.	محافظ خوشبخت شما جلو دوید.	اِشتِه خوشبَختَه محافیظ پیش تیلَّه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I wouldn' lay de weight er my finger on um, not f'r ten hund'd thous'n billion dollars, I wouldn't.	چه حرفا میزنین اگه ده صد هزار بلیون دلار به هم بدن وزن انگشتمو روش ون نمیذارم.	چِه لوئونی کَرَن اَگَه ده صد هیزار بیلیون دلار نی مِه بِدَن چِمِه اَنگِشتَه وَزنی چاوون سر نِنَم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
they were stopped by no one.	هیچ کس آنان را متوقف نکرد.	هیچکس اَوون نِداشتِشَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
it halted a few yards away from him.	در چند قدمی او مکث کرد.	چِه چِن قَدَمی کا مَندَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I said it is a nice fake.	من گفتم یک کپی قشنگ از تابلوی اصلی است	از واتِمَه ایتا قَشَنگَه کپی اصلیَه تابلو کایَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
feeling completely torn.	حسابی شرمنده شده بودم.	خَیلی شرمندَه آبَیما.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I patted her hand.	دست او را نوازش کردم	چه دَستی ناز آکردِمه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
of our humanity	گریز از انسان بودنمان.	دَوَشتِه چَمَه اینسون به کا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
averting my eyes.	نگاهم را برمی گردانم.	چِمِه چِمی آگاردِنِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I was intrigued.	برانگیخته شده بودم.	ایشتَیما.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but characteristic and useful	اما وصف دقیقی است و از این لحاظ مفید است	ولی دقیقَه وصفیَه و هِم واسی چاکَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
hoping to catch the sound ofhis voice	در آن امید که صدایش را بشنود.	اَ امید که چِه صدا بِمَسِه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I gave her a small car for her birthday.	روز تولدش یک ماشین کوچک به او هدیه کردم.	چِه دِنیا اومَه روزی ایتا روکَه ماشین اَی آدومَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
carefully administered the appointed number of drops	به شماره ده قطره به حلق او ریخت	دَه چِلَه چِه لوکی کا دَکَردِشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I trusted her.	من به او اعتماد کردم.	از اَی اعتماد کردِمَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
today I quit my job	امروز از سرکار اخراج شدم	اوری کارَسری کا ایخراج آبیمَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I shall be quite well to morrow.	فردا حالم خوب خواهد شد.	صِبا چِمِه حال خوب آبو	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I must go out alone.	من باید تنها بروم بیرون.	از بی تنها بوشوم بیرون.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I thank you for myself and for our two dear ones whose name day we are keeping.	بسیار متشکرم! من هم از جانب خود و هم از طرف کسانی که امروز جشن نا مگذاری ایشان برپاست از شما سپاسگزارم.	خَیلی ممنونیمَه! از هم چِمِه کا و هم اَوونی که اوری چاوون نوم نوئِنی جشنَه شِمَه کا ممنونیمَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I've brought you a letter.	یه نامه برات ون آوردم.	ایگلَه نامه شِمَه را وَردِمه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
we were out of his reach.	از دسترسش دور شدیم	چه کا دور آبیمونَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
who, having heard of the new guests and of the beauty of the young lady	که از ورود مهمانان جدید و وصف حسن و جمال دختر جوان باخبر شده بودند	که تازَه مهمونون اومِنی و جَوونَه کیلَه قشنگی شون زونوختا	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
it will cheer us up do now no ceremony!	شاید شما را سر کیف بیاورد. تعارف نکنید!	شاید شِمَه خِش بِکَرِه. تعارف مَکَرَن!	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
voice of distress quickly thinned away	صدای نومیدی در دم آرام شد	مَکروفی صِدا هَسَتَه دَمَردَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
he's an internationally famous wizard already!	خودش یک جادوگر معروف در سطح جهانه!	اِشتَه دِنیا کا ایگلَه مَشهورَه جادوگَرَه!	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
it lay on the stones just outside the door of the wine shop, shattered like a walnut shell.	اکنون چون گردویی درهم شکسته بر در میخانه بر سنگفرش خیابان نقش بر زمین شده بود.	هِسَه ایتا چَکَه ویزی شی مشروب خونه بَری وَر خیابونی سِنگون سَر لَکا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but there was no reason	اما وقتی دلیلی نبود	ولی وقتی دَلیلی نیا	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I'll tell you how we'll do.	بهتون می گم باید چیکار کنیم.	شِمَنه وام بی چه بِکَرَم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I could not sleep.	خواب به چشمانم نیامد.	چِمِه چِمون خاو نِگِتَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
the feast'll be starting in five minutes.	تا پنج دقیقه دی گه جشن شروع می شه.	دا پِنج دَیقَه دیگَه جشن شورو بو.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I will never do it!	من هرگز چنین کاری نخواهم کرد.	اَز دِه هیچ وقت اِم کاری نِکَرِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I'm no labor agitator!	من که محرک کارگرها نیستم!	از که کارَکَرون تَکون نِدَم!	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I must at least try to be one	حالا باید سعی کنم که بشوم.	هِسَه بی سعی بِکَرِم که بوبوم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
a couple more feathers fell out of its tail.	چند پر از پرهای دمش افتاد.	چَن گِلَه چه دومی پَرِن ویبینَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
for any body else who would be puzzled.	برای هر کسی که گیج بشود.	هر کسی را که گیج آبو.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
begged him to come down to where they stood.	از او خواهش کرد که از کوه فرود آید و به نزد ایشان بشتابد.	چِه کا خواستِشَه بَندی کا ویرا و بوشو چاوون وَر.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
all was in the same posture	همه چیز در همان حال بود که دیده بودم	هَمَه چی هَتَه که اِستا ویندِمَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
but there was no need to tell her yet.	ولی لزومی نداشت که هنوز به وی بگوید.	ولی لازیم نیا که هَلا اَینَه بِوای.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
that was all he could remember.	ولی بیش از این چیزی به یادش نیامد.	ولی دِ اِمی کا ویشتَه چی اَی ویر نِئومَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I'd slept through the rest of the day and the whole night	من نیمی از روز و تمام شب رو خوابیده بودم.	از روزی نِصف و شَوی هَمَه خِتیما.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
turned her face to the wall	صورتش را به طرف دیوار برگرداند	اِشتَه دیمی دیاری وَر آگاردِندِشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I came out and saw demons.	از آنجا بیرون آمدم و هیولاها را دیدم.	ها دِرِه بیرون اومیمَه و اَژدِقائون ویندِمَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I was very desirous to see	من بسیار آرزومند دیدار آن بودم	از خَیلی ناجَه داریم اَی بِوینیم	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
began to look about me.	توانستم دور و بر خود را نگاه کنم.	شاتِمَه چِمِه داورَه دَیِسِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
gripe your oars, and clutch your souls, now!	پارو بها را به دست بگیرید و جانتان را بگیرید!	خِلیکون بالینَه بیگِرَن و شِمَه جانی بیگِرَن!	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
grabbing the elf's arm to stop him.	هری دست جن خانگی را گرفت و مانع او شد	هری کَه جِندی بالی گِتشَه و اَی نیَشتِشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
before she disappeared.	پیش از آن که از نظر او محو شود	قبلَز اَو که دِ اَی مَوینِه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
his eye twisted by alcohol	چشمانش از الکل چپ شده و ثابت مانده بود.	چه چِمِن الکلی واسی پِش آبا و هَتَه مَندا.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I was there when the ol' man died.	وقتی که اون پیرمرده مرد من اونجا بودم	وقتی اَ پیرَه مِردَک مَردِشَه از ها مَندیما	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
then stopped, very suddenly	هرمیون حرفش را نیمه تمام گذاشت	هرمیون اِشتَه لوئَه نیمَه نوشَه	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
the dwarf was pardoned at my desire.	کوتوله را به خواهش من بخشیدند.	اَ کِتَه شون چِمِه واسی بَخشَه.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
she has sent her here to be healed	حالا او را به اینجا فرستاده که شفا پیدا کند	اَی یا ویسیا کَردَشَه که رِچ آبو	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
I didn't like to think of myself having to hide.	دوست نداشتم فکر کنم که باید مخفی شوم.	نپیما فیک بِکَریم بی جیخِس بیگِرِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
knew perfectly well how to use a telephone	به خوبی طرز استفاده از تلفن را بلد بود.	قشنگ زونی چِتَه تیلیفونی ایستفادَه بِکَری.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
still I hesitated to wake him	اما من نخواستم او را بیدار نمایم.	ولی از نِپیمَه اَی بیزاوِنِم.	Southern Talysh	Shaft	Farsi (diacriticized)	AG	
