en_sentence	fa_sentence	translation	variety	county	orthography	translator	3418
if you had any decency you d jump in a lake.	تو اگه شرافتمند باشی باید خودتو توی دریاچه غرق کنی.	ئەر ئازاییت بیاشتا مەپەریاینە نام گوڵماو	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
maybe I was too late.	شاید من دیر کردم.	بەڵکەم م دێر کردۊویم	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
had pulled this paper from his pocket, and presented it to her, indicating a few columns marked in pencil.	این مجله را از جیب خود درآورده و آن را در مقابل دیدگان الیزابت قرار داده و یک ستون آن را که با مداد مشخص شده بود به وی نشان داد.	ئێ گۆڤارە ئەژ گیرفان وژ هاوردیەرە و نیایەر ڤەر چەم ئلیزابت و یێ ڕزگ ئەژ ئەوە گ ئە پێنووس دیاری کریاوی نیشان ئەو دای	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
revealed the crime, and, finally	از سوء قصد مادام دولیفور و نهایتا	تاوانەکە ئاشکارا کردی و ئەسە	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
from between the backs of those in front	از پشت کسانیکه در مقابل وی ایستاده بودند	ئە بێن کەسەلێ گ ئە ڕۊ ئەوانەێرە هووساوین	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
he passed several as being too crowded	اما به علت شلوغی از آنها گذشت	ئەما ئەرا یە گ چووڕم بی ئەژینان ڕەد بی	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
that you may see how rational I am grown.	تا متوجه بشوید چه قدر عقلم سر جایش آمده.	تا بزانینان چەنێ عەقڵم ها سەر جێ وژ	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
like a slender, vibrating feeler of that progress waiting outside for a moment of peace	مثل شاخکی باریک و مرتعش که در انتظار فرا رسیدن یک لحظه صلح و آرامش بود	چۊ شاخە باریک و ڕکەدارێ ئەژ پێشکەتنەێ گ ئەژدرا چەمەڕێ ڤەخت ئاسودەێ مەکێ.	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
the fellow shall be in my power before another day is past!	تا فردا شب توی چنگ من خواهد بود!	تا شەوێترە مارمێیە قەپ	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
how I saved his life	من چطور از مرگ نجاتش دادم	م چۊ ئەژ مردن گڵم دا	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
that's the stroke to sweep the stakes!	این شد پاروب زدن. این جور باید پاروب زد!	یە بیە پارو دائن ‌. هونە بائەد پارو دا!	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
or later on to place an heroic torch in the hands of their own people	بعدها مشعل قهرمانی را در کف ملت خود قرار دهند	یا دماتر مەشخەڵێکێ قەرەمانانە بایژنە دەست گەلە وژان	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
for your own safety, you will have to spend the night here.	متآسفانه باید امشب این جا بخواب ین چون این جا از همه جا امن تره.	ڤەداخا ئیمشەو بایەس ئەر ئیرەلە بەسینان چۊن ئیرەلە ئەژ جێیەلێ تر ئەمنییەتێ زێایترە	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
their greatest dread now was lest the stone through which the sentry was doomed to fall should give way before its right time	حال وحشتی که داشتند این بود مبادا در این چند شب نقب خود به خود در زیر پای قراول خراب شده و امر واضح و کارها بکلی ضایع گردد	ئێسکە کەڵنترین ترسان یە بی گ ئە کوچکە گ پاسەوانە مەحکوم ڤە کەتن ئەژێن بیتێ، پێش ئەژ ڤەخت گونجریاێ ئەژبێن بچوو	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
if I cared to settle two or three thousand on him for life he would never worry me again.	اگر موافقت کنم که سالی دو سه هزار لیره باج بپردازم و تا وقتی زنده هستند تعهد خودم را انجام دهم هرگز مزاحم من نخواهد شد.	ئەگەر قەول دەم گ ئەڕا هەمیشە، تا ئاخر عومرم دو سێ هزار ڤەبێن دەمێ هانە نمەپێچێیە بێنما نگەرانم بکەێ	Jalalvan / Hozmanvan	Kermanshah	Laki Kurdish	BEG	
I hoped she wasn't so dissatisfied that she would skip the questions I was waiting for.	امیدوار بودم به قدری ناراضی نباشد که از خیر سوا لاتی که منتظرشان بودم بگذرد.	ئومیدوار بۊیم ئەخنکه ناڕەزا ناو که ئەخەیر مەسەلەلێ که چەمەڕیان بۊم بگوزەرێ	Kakavandi	Harsin	Laki Kurdish	KY	
but I ran to the body of a tree	اما من دویدم و به تنه درختی پناه بردم	ڤەلی من دۊویم ڤه به چڵ دارێ پەنام برد	Kakavandi	Harsin	Laki Kurdish	KY	
itting on the tombstone of a monk who had been famous long ago for his saintliness.	بر سنگ قبر کشیشی که چندین سال پیش درگذشته و بر اثر زهد و تقوی شهرت فراوان کسب نموده بود نشسته است	نیشتیەسەر بان قەور کەشیشی که چەن ساڵ ڤر مردییه	Kakavandi	Harsin	Laki Kurdish	KY	
if the reader puts all his intelligence at our service	اگر خواننده تمام هوش خود را یک جا به ما بدهد	ئەر گورانی‌چڕ کوڵ ڤیرهووش ڤژ بییه ئێمه	Kakavandi	Harsin	Laki Kurdish	KY	
come to security.	حی علی الفلاح.	ڤێرێ ڕزگاری بکه	Kakavandi	Harsin	Laki Kurdish	KY	
took great interest in him.	به او علاقه بسیار پیدا کرد.	ڤه ئەڤه فره خوەشه مایتێ	Kakavandi	Harsin	Laki Kurdish	KY	
it cost fifty.	بابتش پنجاه دلار پول داده بود.	ئەجیای ئەڤه پەنجا دولار پۊل داویتێ	Kakavandi	Harsin	Laki Kurdish	KY	
peered over the wall to the broad smooth plain of cement.	از بالای دیوار دشت سمنتی گسترده و یکدست را مشاهده کرد.	ئەژ بان دیوارا دەشت سەمنتی فره کەڵنگ ڤه ترازیی دیتی	Kakavandi	Harsin	Laki Kurdish	KY	
in order to discover the privileges of simplicity almost forty years late.	تا اینکه تقریباً با تأخیر چهل ساله به اهمیت ساده زیستن پی ببرد.	تا ئاخرێ ڤه تاخیر چل ساڵان ڤه گرنگی ساده ژیاین پەی بردێ	Kakavandi	Harsin	Laki Kurdish	KY	
but the news was good	اما زنگ ساعت خبر خوشی برای ما بود.	بڵەم زرنگه سات خەوەر خووئێ ئەرا ئێمه بی	Kakavandi	Harsin	Laki Kurdish	KY	
I could shut my eyes an' walk right there.	من چشم بسته راه میرم.	من چەم قۊیچڕیا ڕێیەمەکەم	Kakavandi	Harsin	Laki Kurdish	KY	
I see him from time to time.	بارها و بارها دیدمش.	هەی‌تاهەیت دیمەسێ	Kakavandi	Harsin	Laki Kurdish	KY	
us standing off and on in the old WALRUS.	ما در کشتی کهنه فلینت که وال رس نام داشت مانده بودیم	ئێمه ڤە نام کەشتی کۊنه فلینت که وال ڕس نام داشتێ مه نۊیمن	Kakavandi	Harsin	Laki Kurdish	KY	
who, accordingly, sat himself down, with his back to the table	استیرفورث هم اطاعت کرد و روی صندلی نشست و پشتش را به میز چسباند.	استیرفورثیژ قەبوول کردێ ڤەبان سەندەلی نییشت ڤه پاڵ دایه قێ مێزەوا	Kakavandi	Harsin	Laki Kurdish	KY	
some unshaven, dirty man, girt with a sword and with a tiny cross embroidered in white cotton on the left breast of a lieutenant's uniform	مردی با صورت اصلاح نشده و کثیف با شمشیر و نیز صلیبی کوچک که با نخ سفید به سینه چپ اونیفرم ستوانی اش دوخته شده بود	پیایی ڤه دەم ڕۊ تێخ‌ نەدریا ڤه چرکنێ ڤه شێمشێر ڤه نێزه سەلیبی گوجەرێ که ڤه دەرزەن هەچین چەرمێ ڤەلا چەپ سێنه ڕووپوشەێێ گت بۊ	Kakavandi	Harsin	Laki Kurdish	KY	
he hated her for being alive while the other was dead.	کریستف دل تنگ بود که چرا اینک که آن دیگری مرده رو زا همچنان زندهاست.	کریستف دڵپڕ یە بیه که ئەرا ئو مردییه ڤه ئی هالیپا زنییه	Kakavandi	Harsin	Laki Kurdish	KY	
but it seems to me these guys don't get to the top without trampling over a few people on the way.	اما به نظرم میاد که این جور ادما بدون خرد کردن افراد دی گه نمی تونن به جایی بر سن.	بڵەم ڤه نەزەر‌مه مای که هانه ئایمەڵی بێ هۊرد کردن ئایمەڵێ تر نمەتۊنن ڤه جایێ برەسن	Kakavandi	Harsin	Laki Kurdish	KY	
I said no	من گفتم نه.	من ڤتم نه	Kakavandi	Harsin	Laki Kurdish	KY	
this ringing, high pitched laughter from a statesman made a strange impression on him.	این خنده طنین دار وزیر و رجل سیاسی تأثیر عجیبی در وی کرد.	ئێ خەنه مدادار وەزیر ڤه پیاڵ‌ سیاسیه ئەسەر ئڵاجەوی ئەرۊو نیای	Kakavandi	Harsin	Laki Kurdish	KY	
he has spent the night in drinking himself to death deliberately!	تمام شب را به میگساری پرداخت و آنقدر در صرف نوشابه افراط کرد تا به دست خود رشته حیاتش را برید!	ئێ شەواره کوڵ ڤه شراو هوەردن گوزەرانێ ئەخنکه نوشابه هوه ڕدێ تا ڤه دەس ڤژ ڤژ کوشتێ	Kakavandi	Harsin	Laki Kurdish	KY	
he saw two long tails of yellow hair	چشمش به دو رشته گیس زرد افتاد	چەم کەتیه دوو تاڵ گیس هۊیل	Kakavandi	Harsin	Laki Kurdish	KY	
when I heard	من وقتی دیدم	من هەنی دیم	Kakavandi	Harsin	Laki Kurdish	KY	
as she saw him, she staggered forward, and half fell into his outstretched arms.	آنا وقتی او را دید تلوتلو خوران جلو آمد و خود را در آغوش او انداخت.	ئانا هەنێ دیتی ڤه گتەگت کەتیه باوش	Kakavandi	Harsin	Laki Kurdish	KY	
only eighteen were left after the charge.	پس از حمله فقط هیجده نفر باقیمانده بود.	دوما هەڵامات هەر هێژده کەس مەنۊی	Kakavandi	Harsin	Laki Kurdish	KY	
he loved the sea and love	عاشق دریا و عاشق عشق بود.	دڵ چۊیتییەر دەڵیا ڤه دڵ چۊیتییەر ڤیان	Kakavandi	Harsin	Laki Kurdish	KY	
placing his pocketbook under his pillow.	جزوه کش را در بغل خود محکم کرده و خفت.	جزوەکش قایم گرتیە باوش ڤژ ڤه هوەت	Kakavandi	Harsin	Laki Kurdish	KY	
I do like it so very much.	خیلی دوست دارم.	فره دووسته مێرم	Kakavandi	Harsin	Laki Kurdish	KY	
it is no sin to remember a grief.	یادآوری اندوه گناه نیست.	خوسه ئەڤیر ڤژ ئایشتن گونا نیه	Kakavandi	Harsin	Laki Kurdish	KY	
two layers of fabric worn through.	دوتاشون زوار دررفته	هەر دووکیان پاتاڵ	Kakavandi	Harsin	Laki Kurdish	KY	
went in the darkness	کورمال به طرف اطاق رفت	دەسه پەر ماسێ چییەئەرا ئه دێیه	Kakavandi	Harsin	Laki Kurdish	KY	
I was set upon at once as a hated aristocrat	بلافاصله به عنوان یک اشراف زاده منفور به من حمله کردند	هەر گڕێ چۊ خانزایه نا‌پەسەنی هەڵامات ئاوردێه من	Kakavandi	Harsin	Laki Kurdish	KY	
for though it was covered up	زیرا با اینکه پتو مانع دیدن بود	پەتو نووا دین گرتۊنێ	Kakavandi	Harsin	Laki Kurdish	KY	
that man's dead.	کشته خواهد شد.	مه کوشڕێ	Kakavandi	Harsin	Laki Kurdish	KY	
you two need to run.	شما دو تا باید بدوئید	هومه هەردک باد بچینان	Kakavandi	Harsin	Laki Kurdish	KY	
but I won't have you do this sort of thing.	ولی من اجازه نمی دم از این کارها به کن ین.	بڵەم من نمەییلم ئه ژ ئێ کارەله بکەینان	Kakavandi	Harsin	Laki Kurdish	KY	
it was he, without doubt, who scratched a calendar on this stone.	حتما خود او این تقویم را روی دیوار کنده است.	حوکمەن ڤژ ئێ تەقویمه ئەبان دیوارا کەنیەسێ	Kakavandi	Harsin	Laki Kurdish	KY	
her heart began to beat more lightly.	قلب پلاگه شروع کرد بآرامتر زدن.	قەلب پلاگه شروو کرده ئارام تەپیین	Kakavandi	Harsin	Laki Kurdish	KY	
his eyes fixed on the house.	به ساختمان خانه خیره مانده بود	ڤیره ماڵه مات بردۊرا	Kakavandi	Harsin	Laki Kurdish	KY	
12. he is kind and compassionate to the poor and weak persons	12 نسبت به درماندگان بسیار مهربان و دلسوز است	ڤەگەرد ژارەل فره مێرەبان ڤه دڵسووز‌ه	Kakavandi	Harsin	Laki Kurdish	KY	
incline him to be satisfied with the match.	کاری کن که از این وصلت راضی باشد.	کارێ بکه ڤه ئێ پێوەنه ڕازی بو	Kakavandi	Harsin	Laki Kurdish	KY	
I know, ma'am.	می دونم خانم	مەزانم خاتوون	Kakavandi	Harsin	Laki Kurdish	KY	
lit the front gas ring, and put on the coffee.	شعله جلویی را روشن کردوقهوه را روی آن گذاشت.	گڕپه نۆواینه گێس دای ڤه قاوه نێیایەر بان	Kakavandi	Harsin	Laki Kurdish	KY	
I love you dearly.	از صمیم قلب دوستتان دارم.	ئه ته دڵا دووستانه مێرم	Kakavandi	Harsin	Laki Kurdish	KY	
there is no room for fear on this lighter.	در این قایق هیچ جای ترس نیست.	ئە نام ئێ قایغه هۊیچ ترسی نیه	Kakavandi	Harsin	Laki Kurdish	KY	
then unhappiness came.	نوبت بدبختی فرارسید.	گێ نەهات هەت	Kakavandi	Harsin	Laki Kurdish	KY	
for the carrier still lay senseless	زیرا رفیقش هنوز بیهوش بر زمین افتاده بود	ئەرا یه که هامڕێیەیێ هالیپا بێگیان ڤه بان زەمین کەتۊ	Kakavandi	Harsin	Laki Kurdish	KY	
it has in it a certain diffidence.	نیز نوعی ناآسودگی خاطر در عشق هست.	گوونەی پەشووی ڤه نام ڤیانه	Kakavandi	Harsin	Laki Kurdish	KY	
who have chosen that career, and one must allow that every calling has its disagreeable side.	که این حرفه را انتخاب کردهاند و تصدیق میکنید که هر شغلی جنبههای منفی هم دارد.	که ئێ کاره شەگرتنه ڤه قەبووله مەکەن که هەر کاری پێسیەل وژیژ درێ	Kakavandi	Harsin	Laki Kurdish	KY	
he is a hero!	این یک قهرمان بزرگ است!	یه گورد کەلێنێکه	Kakavandi	Harsin	Laki Kurdish	KY	
I went and knelt beside him.	به طرفش رفتم و کنارش زانو زدم.	ڤه ڤیرێ چم ڤه لای زرانیم دا	Kakavandi	Harsin	Laki Kurdish	KY	
but this beats everything.	این رنگش را ندیده بودیم!	ئێ ڕەنگمه نییه	Kakavandi	Harsin	Laki Kurdish	KY	
she cried in real anxiety and burst into tears.	این بار واقعا از ناراحتی به گریه افتاد.	ئێ گل به ڕاسی ئەژ ناڕاتی کەتێ گرێ	Kakavandi	Harsin	Laki Kurdish	KY	
I discovered what it was really made of.	کشف کردم که از چه چیز ساخته شده است.	زانستم که ئەچه سازەریایه	Kakavandi	Harsin	Laki Kurdish	KY	
that you are not!	شمارو می گم!	هامه مووشم	Kakavandi	Harsin	Laki Kurdish	KY	
I was just old enough to know that it's good to be alone occasionally.	آنقدر بزرگ شده بودم که لذت تنها بودن را احساس کنم.	ئەخنکه کەلێنگ بۊیم که خوەشی تەنیا بۊین چەشەم کرد	Kakavandi	Harsin	Laki Kurdish	KY	
he despaired of being able to solve the problem of what poetry is and what truth is and fell into a deep dejection.	از حل این مشکل که شعر چیست و حقیقت چیست نومید شد و در افسردگی ژرف فرو رفت.	ئەژ چارەسەری ئێ گیرو‌گرفته که شێعر چەس ڤه دۊزی چەس بێ‌بەرمەد بی ڤە نام تەزێکی قۊولی چێ	Kakavandi	Harsin	Laki Kurdish	KY	
I searched this room carefully before lunch.	من قبل از ناهار این اتاق را با دقت گشته بودم.	من ڤرئەژ چاشت یک دێم ڤەسەرنج گەڕۊیم	Kakavandi	Harsin	Laki Kurdish	KY	
the house had burned down	خانه آتش گرفت و از بین رفت.	ماڵ ئاگر گرت ڤه ئەمیان چێ	Kakavandi	Harsin	Laki Kurdish	KY	
attracted the best qualified gluttons from all along the coast.	موجب جذب بهترین مواد غذایی از سراسر آن مناطق گردید.	باعێس هەتن خاسترین واردمەنیەل ئەژ سەرتا‌سەر ئه وڵایەتەڵه بی	Kakavandi	Harsin	Laki Kurdish	KY	
has acknowledged the relationship.	بستگی او را با خود تایید کرد.	قۆمی ئو ڤەگەرد وژ قەبوول کردێ	Kakavandi	Harsin	Laki Kurdish	KY	
who was directing his steps	که او در حال حرکت بود	ک ئەوه درێ مەجمێ	Kakavandi	Harsin	Laki Kurdish	KY	
he had to hoist up his robes	ناچار بود ردایش را بالا جمع کند.	چارەێی نیاشتێ دوڵنگەیێ جەمکێیەر بان	Kakavandi	Harsin	Laki Kurdish	KY	
but what was very moderate and very transient.	که معمولی و گذرا نباشد.	که عادی ناو	Kakavandi	Harsin	Laki Kurdish	KY	
who again and again, in the most explicit language, denounced wealth and the holding of wealth	او بارها با زبان رسا ثروت و صاحبان ثروت را محکوم کرد	ئو گلەڵ ڤه زون بەرز دارای ڤه داراڵ مەحکوم کردێ	Kakavandi	Harsin	Laki Kurdish	KY	
threw over his crutch	چوب زیر بغلش را انداخت	چۆ ژێر باڵی ئایشترا	Kakavandi	Harsin	Laki Kurdish	KY	
I'm ignorant of it!	چه عرض کنم!	چه بووشم	Kakavandi	Harsin	Laki Kurdish	KY	
but he was careful to hide it under his shirt.	گرچه از روی احتیاط آن را زیر پیراهن خود پنهان نموده بود.	ئەژ هەڤەجه ئەوه ئه ژێر کراسەی شاردۊێتی	Kakavandi	Harsin	Laki Kurdish	KY	
he must wake up!	هری پاتر باید بیدار به شه!	هەری پاتر باد هێز بگرێ	Kakavandi	Harsin	Laki Kurdish	KY	
so I entered to see.	تا نگاهی بیندازم.	تا سەیری بکەم	Kakavandi	Harsin	Laki Kurdish	KY	
so indeed it was	به راستی هم چنین بود.	به حەق هانه بیه	Kakavandi	Harsin	Laki Kurdish	KY	
I read it on the train coming here	توی قطار هاگوارتز خونده بودمش.	ڤه نام قەتار هاگوارتزره خوەنۊیم	Kakavandi	Harsin	Laki Kurdish	KY	
I didn't see anything either	منم هیچی ندیدم	منیژ هۊیچم نییه	Kakavandi	Harsin	Laki Kurdish	KY	
had stated quite clearly that	در آن به صراحت اعلام کرده بودند	نام ئەوه ڤه ڕۆشنی چڕێتی	Kakavandi	Harsin	Laki Kurdish	KY	
we ought to support our cossacks	باید کمکشان کرد.	باد یاریان بەیم	Kakavandi	Harsin	Laki Kurdish	KY	
I think that's very unfair, ' I said.	اوه ماکزیم! این طور حرف نزن!	هانه قسە نەکه ماکزیم	Kakavandi	Harsin	Laki Kurdish	KY	
the great adventure itself must be a dream!	شاید آن ماجرای بزرگ خودش هم خوابی بوده.	هایتر ئه پارچا کەلێن وژ خاوێ بۊی	Kakavandi	Harsin	Laki Kurdish	KY	
without choosing or discussing anything.	بی آنکه مدلی انتخاب کند یا درباره آن جر و بحثی بکند.	بی یەکێ نموونەێ شەبگرێ یا دەر‌باره ئەوه ڕەگه بکیشێ	Kakavandi	Harsin	Laki Kurdish	KY	
make certain that their glasses were full.	حتم داشته باشند جامهاشان تهی نباشد.	دڵنیا بۊین که پاشان پره	Kakavandi	Harsin	Laki Kurdish	KY	
others were in prison because they had committed crimes of passion or succumbed to a momentary temptation	کسانی هم در زندان بودند که حاصل یک لحظه خشم و عصبانیت زود گذر بود.	کەسەڵی ڤه نام زندانێره بۊین که دەسکەتێ یک چرکه تونێیەر تونێکا بی	Kakavandi	Harsin	Laki Kurdish	KY	
I completely messed up	حسابی قاطی کرده بودم.	فره شێڤیامه.	Kakavandi	Harsin	Laki Kurdish	KY	
I completely messed up	حسابی قاطی کرده بودم.	گیانمەسەر کۊژرامەتێ.	Kakavandi	Harsin	Laki Kurdish	KY	
pointing to his mare	مادیانش را با اشاره چشم به او نشان داد	ئەسپێ می وژ ڤه ئاماژه چەم نیشان ئەوه دای	Kakavandi	Harsin	Laki Kurdish	KY	
next year 'll do.	سال بعد و که ازت نگرفتن	ساڵی تران که ئەژن نەگرتییه	Kakavandi	Harsin	Laki Kurdish	KY	
at the foot of the scaffold	در حقیقت پای سیاست گاه است.	دەم داربەست	Kakavandi	Harsin	Laki Kurdish	KY	
of a sudden, I began to comprehend.	ناگهان عظمت خطر را دریافتم.	کۆتپڕ که ڵنگی مەترسم زانست	Kakavandi	Harsin	Laki Kurdish	KY	
you came out of your mother's womb without a government	تو وقتی از شکم مادرت بیرون آمدی حاکم نبودی	تۆ هه نی ڤه لەم دات هەتینه دی شا نۊین	Kakavandi	Harsin	Laki Kurdish	KY	
who hadnever had a doll in her life, a real doll	عروسک حسابی به خود ندیده بود قابل تحسین نباشد.	ئەڤه هۊیچ ڤەخت بێوی ئه نام زنێی وژ نیاشتیەسێ	Kakavandi	Harsin	Laki Kurdish	KY	
the more's the pity!	حیف که پاک شد!	بەداخا کە پاکا بی	Kakavandi	Harsin	Laki Kurdish	KY	
desired them to signify my arrival to one of the secretaries	از آنان خواهش کردم که ورود مرا به یکی از منشیان دربار خبر دهند	ئەژ ئەون خواهشم کرد که هەتن من ئه یه کێ ئەژ مونشیەل دەربار خەوەر بەن	Kakavandi	Harsin	Laki Kurdish	KY	
the whole of the first portion of his life had been devoted to the world and to gallantry.	نخستین قسمت عمرش یکسره صرف دنیاداری و زن دوستی شده بود.	هەڤەلین بەش عومرێ سەرف دونیا ڤه خیرەت بی	Kakavandi	Harsin	Laki Kurdish	KY	
who attends my mother	که طبیب مخصوص مادر من هم هست.	که دگدر تابەت دامنیژ هەس	Kakavandi	Harsin	Laki Kurdish	KY	
then they raise hell an' figger he been killed.	اون وقت جارو جنجال راه میندازن و خیال میکنن کشته شده	ئه ڤەخته وڕاوانه مەکەن ڤه پەژاره مەکەن که کوشریایه	Kakavandi	Harsin	Laki Kurdish	KY	
though no doubt he had never heard there was such a thing as that.	هر چند شک نیست که نام همچو چیزی را هم هرگز نشنیده بود.	ئەگەر چه گومانی نیه نام هانه چێ ئەسڵەن نەشنەفتۊتێ	Kakavandi	Harsin	Laki Kurdish	KY	
NEWEverything was so clear.	تازه همه چیز بسیار شفاف بود	کوڵ چێ فره دیار بی	Kakavandi	Harsin	Laki Kurdish	KY	
writes the warden's letters and stuff like that.	کاغذها و این چیزها شو اون مینویسه.	قازەڵ ئێ چێەڵه ئەڤه مەنۊیسێ	Kakavandi	Harsin	Laki Kurdish	KY	
breathed typhus through its crowded schoolroom and dormitory	نفس شوم خود را در کلاس شلوغ و خوابگاه آن دمید	ڤه نام مەدرەسه ڤه جێ هوەتنێ تێفوس گرتێ	Kakavandi	Harsin	Laki Kurdish	KY	
for the street was blocked.	آخر خیابان بند آمده بود.	ئاخر خیاوان بەسریا بی	Kakavandi	Harsin	Laki Kurdish	KY	
I saw him	من او را دیدم.	من ئەڤمه دی	Kakavandi	Harsin	Laki Kurdish	KY	
I wisht I could wait an' not tell you.	کاش می تونسم حالا بهتون نگم	کاشکای مەتۊنستم ئیسکه نووشمه بێنتان	Kakavandi	Harsin	Laki Kurdish	KY	
I might get cold.	من ممکنه سرما بخورم	من هایتر زوخ بیەئەرنم	Kakavandi	Harsin	Laki Kurdish	KY	
with the great yellowy white walls of abandoned convents behind the rows of sombre green cypresses, that fact very modern in its spirit	با دیوارهای بزرگ و زرد و سفید صومعه های متروکه اش پشت ردیفهای سروهای سبز تیره که ماهیتی بسیار مدرن دارند	ڤه دیوارەڵ کەڵنگ زەرد ڤه چەرمی دێرکەڵ چۆڵ دوما سەف دارەڵ سەرڤ سەوز لێخن که فره تازەن	Kakavandi	Harsin	Laki Kurdish	KY	
as he was pleased to call it.	خوش داشت که حساب مرا چنین بنامد.	هەتەره که ئو خوەشه مەهەتێ ئەڤه بانگ بکێ	Kakavandi	Harsin	Laki Kurdish	KY	
a few more seconds went by.	باز چند ثانیه گذشت.	هەم چەن چرکه گوزەریا	Kakavandi	Harsin	Laki Kurdish	KY	
lay hold of each other	دست یکدیگر را گرفتیم	دەس یەکترمان گرت	Kakavandi	Harsin	Laki Kurdish	KY	
my heat has melted thee to anger glow.	حرارت خشم من تو را بر افروخته و گداخته کرده!	ئا‌گر تونێیەر من تونیژ ئاورده یەکا ڤه گرئه تۊ نیای	Kakavandi	Harsin	Laki Kurdish	KY	
sometimes there's an inch of silver six words in the bottom of the net.	گاه چند تکه نقره شش تا در ته تور است.	گاھ چەن لەت زێو شەش تا هانه ئاخر تووڕه.	Kakavandi	Harsin	Laki Kurdish	KY	
I hope that you didn't do anything illegal	امیدوارم به کارهای غیرقانونی متوسل نشده باشین	ئومیدەوارم کار خەلاف نەکینان	Kakavandi	Harsin	Laki Kurdish	KY	
I got a feelin' I oughta go away an' let 'em be.	به هم می گه باید بذارمشون راحت با شن و خودم برم	ئحساسه مەکەم باد بیلم ڕات بوون ڤه ڤژم بچم	Kakavandi	Harsin	Laki Kurdish	KY	
I could get no sense out of the chap who cleans them.	از آن پسرک واکسی هم چیزی دستگیرم نشد.	ئه ئێ کوڕ واکسێژه چێ نەفەمیم	Kakavandi	Harsin	Laki Kurdish	KY	
this potion needs to stew before it can be drunk	این معجون باید خوب بجو شه.	ئێ مەجوونه باد خوو بقۆڵێ	Kakavandi	Harsin	Laki Kurdish	KY	
when he should again interrogate her	وقتی که بتواند دوباره از او جویا شود	هەنی که بتۊنێ دوواره ئەژ ئەڤه بپرسێ	Kakavandi	Harsin	Laki Kurdish	KY	
he pushed his spectacles up on his forehead	عینکش را تا روی پیشانی بالا زد	عەینەکه ئێ تا بان تۆێلێ برد	Kakavandi	Harsin	Laki Kurdish	KY	
they must go softly	باید یواش قدم بردارند	باد یەوواش گام بنێ	Kakavandi	Harsin	Laki Kurdish	KY	
I am needed.	جبهه به امن احتیاج دارد.	من هەڤەجه درم	Kakavandi	Harsin	Laki Kurdish	KY	
just like you said!	هم ون طور که خودت گفتی.	هەر ئه جووره که ڤژت ڤتت	Kakavandi	Harsin	Laki Kurdish	KY	
she is loved and served by such a knight as your worship seems to be.	او محبوب و مخدوم پهلوانی چون شخص حضرتعالی است.	ئو خوەشه مەهەتێ ڤه خزمەته مەکردێ ڤه شازایەڵێ که جوور جنابت بی	Kakavandi	Harsin	Laki Kurdish	KY	
whether they expected to.	آیا انتظاری غیر از این داشتند.	یانی چەمەڕێ چێی تر بین	Kakavandi	Harsin	Laki Kurdish	KY	
a man who does not even know how to carry his breeding.	به نظر من ناقابل تر از این هستید که از افتخارات وطنتان دفاع کنید.	ڤه مەبەس من بێ جۆزمترێ یه بینانه کە ئەسەربڵنگی نیشتمانتان بەرگری بکینان	Kakavandi	Harsin	Laki Kurdish	KY	
but, perceiving his error	اما چون دیده که جسد طفلی است	ئەمانی ئەرا یەکێ دیەسێ که لەش ئایلیکه	Kakavandi	Harsin	Laki Kurdish	KY	
the best of them all.	شوخی خطرناکی که با زندگی و همه چیز من بستگی داشت.	تیتالی سەمناکێ که ڤەگەرد زنی ڤه کوڵ چێی من بەستەگی داشتێ	Kakavandi	Harsin	Laki Kurdish	KY	
a witness was called to identify him	شاهدی احضار شد تا متهم را شناسایی کند	گەڤایی چڕیا تا متەهەم بشناسێ	Kakavandi	Harsin	Laki Kurdish	KY	
it belongs to him.	مال خود شه.	هن ڤژەسێ	Kakavandi	Harsin	Laki Kurdish	KY	
indeed, as indirectly touching one or two very interesting and curious particulars in the habits of sperm whales, the foregoing chapter, in its earlier part	در واقع در آن حد که مربوط به یکی دو خاصیت عجیب و بسیار جالب توجه در عادات وال سر زا باشد	به ڕاسی لەمس ناڕاسی یک یا دوو بەشەڵ فره عەجایب ڤه شێوەڵ عەنبر ماسی، زوو ڤه فەسڵێ ڤرێ کاره	Kakavandi	Harsin	Laki Kurdish	KY	
if I do not knock them head over heels	اگر من هر شش تن را بر زمین نزدم	ئەر من ئەون نیامەر زەمین	Kakavandi	Harsin	Laki Kurdish	KY	
resuming her work	کار خیاطی را که دستش بود از سر گرفت.	کار خەیاتی که مه کردێ هەم بنینیای	Kakavandi	Harsin	Laki Kurdish	KY	
